ab_depth_reached,ab_instability,ab_pruning_rate,ab_ranking_correlation,ab_reach_depth,ab_root_eval_std,best_move_margin,branch_mean_spread,branch_top2_gap,branch_value_skew,branching_mean_d2,branching_mean_d4,budget_coverage,depth,depth_chance_inter,depth_deficit,depth_deficit_rel,exact_second_best_value,heur_incoherence,leaf_density,leaf_depth_std,leaf_value_range,leaf_value_std_d3,leaf_value_std_d5,mcts_best_value_estimate,mcts_unanimous,mcts_visit_entropy,mcts_vote_margin,node_budget,node_count_d4,total_internal_nodes,total_min_nodes,total_nodes,which_algo,which_algo_enc,which_better,which_better_enc,is_tie,ab_correct,mcts_correct,mcts_correct_rate,is_contested,margin_category,margin_category_enc,tree_difficulty,tree_difficulty_enc,delta,ab_regret,mcts_regret
4,1.0,0.1538461538461538,0.7714285714285715,3.802042188794709,0.228553737910067,0.7571919947151716,0.1901773068876925,0.1783401410598933,0.5355849716618418,6.48,6.0323353293413176,0.1482145768791782,5,2.4967639917779034,1.1979578112052915,0.2395915622410583,-0.2433692942019198,0.2801383837064195,0.8346649274417088,0.1815710510056379,1.999876481141241,0.6970810586640923,0.6518016902264235,0.112961843202329,1,1.175395665543654,0.5574453145292813,909,898,1014,81,6133,MCTS,2,MCTS,1,0,0,1,1.0,0,high,2,medium,1,-0.9436792110939268,0.9436792110939268,0.0
2,0.0,0.079136690647482,0.8095238095238095,2.2424897918858644,0.4784801695123177,0.0573852528870328,0.3366232686396762,0.0822181658949054,-0.1365303176432738,9.074074074074074,0.0,0.0293742017879948,4,3.081515932275963,1.7575102081141356,0.4393775520285339,0.5383362319015961,0.1462540875050584,0.8891017454235846,0.1111639401327987,1.973190002302465,0.4719236617070608,0.0,0.595721484788629,1,1.9464651732304457,0.0498315379710728,138,4142,521,115,4698,Both,1,Tie,2,1,1,1,1.0,1,low,0,easy,0,0.0,0.0,0.0
2,1.0,0.0,0.7857142857142856,2.120927519211873,0.3749797759034787,0.0116847675339686,0.1918031573108676,0.0017343140536019,-0.4687842044559461,7.513513513513513,0.0,0.1901840490797546,3,0.699793626161607,0.8790724807881269,0.293024160262709,0.9378778530272324,0.1486546450524569,0.8650306748466258,0.1565513479052774,1.9298086104920944,0.4156515139085854,0.0,0.9489527815837115,1,1.903525653110005,0.0,62,0,44,2,326,MCTS,2,MCTS,1,0,0,1,1.0,1,low,0,medium,1,-0.0183110404035803,0.0183110404035803,0.0
6,0.2,0.1882168925964546,0.6999999999999998,5.452317310834076,0.3345410046330028,0.7081944781192258,0.3474621496992689,0.3653062881540041,0.6688348945392966,3.4,3.648484848484848,0.0624003124898278,8,1.7268610802476247,2.5476826891659243,0.3184603361457405,-0.9538482327618386,0.1811225345638755,0.7186289508805052,0.2929051240212219,1.9999939294548896,0.0,0.5273409548332365,-0.1655429412612066,1,0.7654011409924437,0.6927295623230828,1917,184,8644,5192,30721,Both,1,Tie,2,1,1,1,1.0,0,high,2,easy,0,0.0,0.0,0.0
2,1.0,0.0,0.7999999999999998,2.1609640474436813,0.3810100314032061,0.0834922622529306,0.2423956214723206,0.2997063817331328,0.3963181343215142,3.5,3.522727272727273,0.0298507462686567,5,0.6082482363710855,2.8390359525563187,0.5678071905112637,0.6096962517968721,0.2050531995928903,0.7179104477611941,0.2105650418593489,1.946610875150106,0.1881980149320414,0.5099225188888525,0.5840232258753113,0,1.3538251685740297,0.12,20,146,189,41,670,AB,0,AB,0,0,1,0,0.4,1,low,0,medium,1,0.174960896492058,0.0,0.174960896492058
4,0.6666666666666666,0.1026660430308699,0.7666666666666666,3.630936119064192,0.7250965226549222,0.1710876657185074,0.3586833650779916,0.024859897839266,-0.1023128472397242,9.702380952380953,0.0,0.5309239940387481,4,0.5888613853197668,0.3690638809358084,0.0922659702339521,0.6309280920870382,0.5109518450299105,0.8944361649279682,0.1119237793029486,1.999994625075297,0.7466744858617597,0.0,0.7850409313752942,1,1.3290639769308756,0.1621067255245361,4275,7135,850,668,8052,AB,0,AB,0,0,1,0,0.0,0,medium,1,medium,1,0.1710876657185074,0.0,0.1710876657185074
1,0.0,0.0,0.8787878787878788,1.6989700043360183,0.6911914614040693,0.0479597612712756,0.5954185899774781,0.0479597612712756,-0.0330923740926409,0.0,0.0,0.5494505494505495,2,1.5205271514366345,0.3010299956639815,0.1505149978319907,0.8450421954766327,0.3466207105305387,0.912087912087912,0.1866497998172249,1.9322267524694905,0.0,0.0,0.9270735398540404,1,2.081713023849154,0.0482758620689655,50,0,8,1,91,Both,1,Tie,2,1,1,1,1.0,1,low,0,easy,0,0.0,0.0,0.0
3,1.0,0.1123595505617977,0.5428571428571428,3.1162086232407304,0.4826808150425341,1.0831403607750505,0.3942806034081267,0.2504654744521433,-0.0997237368785721,5.5,0.0,0.2453874538745387,4,1.3224061905643043,0.8837913767592696,0.2209478441898174,-0.9195373090025468,0.339755003920855,0.8265682656826568,0.1688775028515869,1.9998885846961287,0.5793804233366836,0.0,0.0543871144505148,0,1.5330448291639684,0.2271135022696566,266,879,188,104,1084,MCTS,2,MCTS,1,0,0,1,0.8,0,high,2,medium,1,-0.8998272436117608,1.124784054514701,0.2249568109029402
2,0.0,0.0901137357830271,0.6659340659340659,2.744902689690447,0.1017959800437737,0.0283971091407031,0.2492757152820982,0.2728750395899545,0.0512294898369077,12.90728476821192,0.0,0.5374117647058824,3,2.168510467087466,0.2550973103095528,0.0850324367698509,0.1801844670853011,0.2805115054588913,0.9218823529411764,0.0712642113845482,1.970237876135235,0.5709129456729679,0.0,0.079352107284757,1,2.226123886749185,0.2208473889395017,1142,0,166,4,2125,AB,0,AB,0,0,1,0,0.0,1,low,0,medium,1,0.0283971091407031,0.0,0.0283971091407031
2,1.0,0.0693430656934306,0.8636363636363636,2.339331437372844,0.1217750609227689,0.376483192630652,0.2527198263468397,0.2230638399679713,0.6576746212101793,10.75,0.0,0.196685878962536,3,0.0,0.6606685626271562,0.220222854209052,0.0719743383911433,0.5697619491515864,0.9077809798270894,0.1010495439379018,1.9273047463950976,0.5042283422049784,0.0,0.0924273414534748,1,2.2707802135104465,0.021505376344086,273,0,128,11,1388,AB,0,AB,0,0,1,0,0.0,0,medium,1,medium,1,0.376483192630652,0.0,0.376483192630652
1,0.0,0.0,-0.2499999999999999,1.301029995663981,0.5436177125642403,0.1149737163093165,0.2855424962640296,0.324447778114417,0.6581779367380003,9.764705882352942,0.0,0.0355871886120996,3,0.0,1.698970004336019,0.566323334778673,0.2999472602812777,0.5202678123041031,0.896797153024911,0.1329068908016998,1.894491130819316,0.5098245991812449,0.0,0.5935403305717069,0,1.902755629982684,0.1,20,0,58,6,562,Neither,3,MCTS,1,0,0,0,0.4,0,medium,1,hard,2,-0.6497923674356703,0.8375815970794225,0.1877892296437521
2,0.0,0.04,0.9999999999999998,4.584962500721157,0.9908135892643224,0.6878437800026053,0.2828852245699796,0.5657704491399593,0.0,2.2,2.333333333333333,0.1224489795918367,6,3.146878409843324,1.415037499278843,0.2358395832131405,-0.2664205196379541,0.1896215001881725,0.5663265306122449,0.5259286313270783,1.8605806679826684,0.0,0.6302815439198732,0.4388133140966231,1,0.5982463120690013,0.36,24,22,85,25,196,Both,1,Tie,2,1,1,1,1.0,0,high,2,easy,0,0.0,0.0,0.0
2,1.0,0.081967213114754,0.857142857142857,2.3062877457581985,0.4568738457180507,0.082645950194637,0.3541058831280858,0.0936499076283737,0.0915529019034929,8.040816326530612,0.0,0.0352153667054714,4,0.0,1.6937122542418015,0.4234280635604504,-0.0488011589824881,0.4104811060673294,0.8771827706635623,0.1368455280353446,1.998265719260639,0.6034643647484681,0.0,0.3766698389132457,0,1.828068227883176,0.0874051438757321,121,2980,422,372,3436,Neither,3,MCTS,1,0,0,0,0.2,1,low,0,hard,2,-0.0165291900389274,0.082645950194637,0.0661167601557096
2,1.0,0.0,0.2363636363636363,2.167358759736396,0.4913430964872101,0.2472641981696267,0.4156149872175829,0.1442272686592844,0.6244318370452807,8.722222222222221,0.0,0.1320541760722347,3,1.8506362434026116,0.8326412402636039,0.2775470800878679,0.6342528482725276,0.3582153786839968,0.8860045146726863,0.0,1.999383663375368,0.7491344774286116,0.0,0.7926241674398485,0,2.1024143402887816,0.0564102564102564,117,0,101,5,886,Both,1,AB,0,0,1,1,0.8,0,medium,1,easy,0,0.2862319093553732,0.0,0.2862319093553732
3,0.0,0.0425531914893617,0.9999999999999998,5.523561956057013,0.6968821748221209,0.9319427191317357,0.3329868747609733,0.6659737495219467,0.0,2.4,2.05,0.0397923875432525,9,3.594523902011574,3.476438043942987,0.3862708937714429,-0.4718833947436039,0.1284886116939951,0.5103806228373703,0.572971610581716,1.862113461033528,0.0,0.2962086677262792,0.4414462152806291,1,0.5621329845234095,0.4666666666666666,46,21,566,111,1156,Both,1,Tie,2,1,1,1,1.0,0,high,2,easy,0,0.0,0.0,0.0
2,1.0,0.1015625,-0.0999999999999999,2.4065401804339546,0.0512182157467662,0.145906979123829,0.1767532335463294,0.0124380117057633,-0.6747989484902747,10.016666666666667,0.0,0.3766617429837518,3,0.0,0.5934598195660454,0.1978199398553485,-0.7182024854385347,0.6864972188097012,0.8995568685376661,0.1507278258438479,1.8848135265453216,0.4810364493700823,0.0,-0.4616037963269007,1,2.150917873863988,0.0246383597175202,255,0,68,7,677,Neither,3,MCTS,1,0,0,0,0.0,0,medium,1,hard,2,-0.0186074650186952,0.2631720731992243,0.244564608180529
4,0.3333333333333333,0.1596298438403701,0.5999999999999999,4.631877931898314,0.2516376139737258,0.2748541658771066,0.3769361756300586,0.5547599558804923,0.8373779668469176,5.434782608695652,5.367753623188406,0.4653918664152976,5,1.536006169807417,0.3681220681016857,0.0736244136203371,-0.1500759628985183,0.3309288219161376,0.8133584702396983,0.1840344803827211,1.9989391985335383,0.4133845890368453,0.70421056454927,-0.1331845335564854,1,1.369269916224181,0.1148694059044577,1728,595,693,90,3713,Neither,3,Tie,2,1,0,0,0.0,0,medium,1,hard,2,0.0,0.4179200891769403,0.4179200891769403
0,0.0,0.0,0.7593984962406015,1.1679498719299428,0.542660127085746,0.6802540206493526,0.4818708876801751,0.2181101173705064,0.841886256067935,0.0,0.0,0.0763358778625954,2,0.28273937135164,0.8320501280700572,0.4160250640350286,0.2428405513110563,0.4888601119579804,0.9274809160305344,0.0903477300415644,1.997090032810681,0.0,0.0,-0.5338971433798393,1,2.3978952727983707,0.0,20,0,19,14,262,AB,0,AB,0,0,1,0,0.0,0,high,2,medium,1,1.9103778669154203,0.0,1.9103778669154203
1,0.0,0.0,0.4999999999999999,1.8613531161467864,0.7004688166733861,0.1862619691146751,0.4781654338245487,0.0371794523869114,-0.5382229621433244,4.65,0.0,0.1652892561983471,3,1.3156607850427893,1.1386468838532138,0.3795489612844046,0.2451510485149512,0.2443137621380267,0.7851239669421488,0.1435598073366932,1.9996396153250524,0.7329077138689396,0.0,0.9275957171259772,0,1.5498260458782016,0.0,20,0,26,5,121,MCTS,2,MCTS,1,0,0,1,0.8,0,medium,1,medium,1,-0.3438126289337003,0.4297657861671253,0.085953157233425
4,0.3333333333333333,0.1038220193953223,0.7166666666666666,3.544688022302677,0.1808545605394101,0.12014997881658,0.2463953391924518,0.0716361846946134,-0.3586610702581733,9.576470588235294,0.0,0.4257257378841249,4,2.7510273412333923,0.4553119776973231,0.1138279944243307,0.2075934225779588,0.2144704654837104,0.8949350176120491,0.0957670726499318,1.9926380135556423,0.5112515687577608,0.0,0.1761692223124513,0,1.8562296193703205,0.0955571699390495,3505,7318,865,231,8233,Neither,3,MCTS,1,0,0,0,0.2,0,medium,1,hard,2,-0.024029995763316,0.12014997881658,0.096119983053264
3,0.5,0.111042944785276,0.4,2.8833791930774795,0.3460680348536847,0.0328688036452012,0.2772499495443276,0.1351062754114072,0.2420233770254141,13.044776119402986,0.0,0.072866344605475,4,1.1499208630566848,1.1166208069225203,0.2791552017306301,-0.3494292513696156,0.3095729244996001,0.9218554303095364,0.0959195010903105,1.9485912099784364,0.3887151494459812,0.0,0.18312172932436,1,1.958850638314089,0.2489836347975882,1629,20451,1747,1152,22356,Neither,3,Tie,2,1,0,0,0.0,1,low,0,hard,2,0.0,0.0328688036452012,0.0328688036452012
1,0.0,0.0,0.8601398601398601,1.9136380790390015,0.477544177086354,0.1140460506051389,0.3853802755485914,0.0958132913271196,-0.2147403279903776,0.0,0.0,0.5929203539823009,2,0.744307942584503,0.0863619209609982,0.0431809604804991,0.5553717356777371,0.5240203589016513,0.8938053097345132,0.099009900990099,1.929095997203326,0.0,0.0,0.8653896610991972,1,2.3971254671018816,0.0501587301587301,67,0,12,8,113,Both,1,Tie,2,1,1,1,1.0,0,medium,1,easy,0,0.0,0.0,0.0
4,0.3333333333333333,0.1376146788990825,0.9999999999999998,5.267460996984102,0.1039057517279845,0.115958557086334,0.1466813130180372,0.1418810055954376,0.2830727502795754,3.4285714285714284,3.4153846153846152,0.0509454602281606,7,2.2930698217206613,1.7325390030158978,0.2475055718594139,-0.0162469406717879,0.2486643033430407,0.704953899046726,0.3141725813444836,1.999597150675676,0.4259863946141849,0.6304573168904704,-0.0507074640689969,1,1.3137803061700932,0.093780573025856,326,145,1888,301,6399,AB,0,AB,0,0,1,0,0.0,0,medium,1,medium,1,0.115958557086334,0.0,0.115958557086334
5,0.0,0.1584795321637427,0.3999999999999999,4.625008287432385,0.67066107312051,0.0100371113475049,0.4913547553027686,0.0414116279479221,-0.847098364311392,4.888888888888889,4.988950276243094,0.3264565425023877,6,5.002458403549284,1.3749917125676152,0.2291652854279358,0.7259423329679481,0.1667583825522687,0.7980897803247373,0.2318095708943558,1.999866961767084,0.6463503049190997,0.4666259912503364,0.7386101691390253,0,0.923188505909082,0.103951182512019,1709,201,1057,142,5235,MCTS,2,MCTS,1,0,0,1,0.8,1,low,0,medium,1,-0.0080296890780039,0.0100371113475049,0.002007422269501
3,1.0,0.1271676300578034,0.6,3.2118519168491293,0.5734692355794248,0.0572846621291939,0.3107177440782546,0.2262863475431586,-0.4543195067121436,6.911764705882353,0.0,0.2885793871866295,4,1.3119860145629876,0.7881480831508707,0.1970370207877176,0.367898153873094,0.4300263914608608,0.8557103064066852,0.1458086265343433,1.9999461105852108,0.764989162082266,0.0,0.4251828160022882,1,1.4080915232946651,0.224762182442141,518,1517,259,142,1795,MCTS,2,MCTS,1,0,0,1,1.0,1,low,0,medium,1,-0.0572846621291939,0.0572846621291939,0.0
2,0.0,0.0,0.9999999999999998,4.321928094887363,0.7961817312525646,0.6865448884165078,0.1449108581956134,0.2898217163912269,0.0,2.5,2.25,0.130718954248366,6,0.8283159063553367,1.6780719051126374,0.2796786508521062,-0.7434391770001998,0.2866006708105953,0.5686274509803921,0.5425482170669401,1.874964709259336,0.334445870101983,0.0,-0.0029614208982278,1,0.602273414779139,0.32,20,18,66,41,153,Both,1,Tie,2,1,1,1,1.0,0,high,2,easy,0,0.0,0.0,0.0
2,0.0,0.04,0.2999999999999999,2.418123910244335,0.7165166703758044,0.9879860574595568,0.4931189865808513,0.4987305505414611,0.372776933727513,4.666666666666667,4.610236220472441,0.0317769130998702,5,2.3668809576104968,2.581876089755665,0.516375217951133,-0.2254355838949854,0.2475720460549359,0.7833981841763943,0.3034231191398285,1.999330925450657,0.6752784386184496,0.7331267972060814,0.7625504735645713,1,1.3635323649353095,0.3075884899414311,49,276,334,37,1542,Both,1,Tie,2,1,1,1,1.0,0,high,2,easy,0,0.0,0.0,0.0
3,0.5,0.099025974025974,0.5734265734265734,2.93234560687112,0.4328449644681307,0.0234431173784287,0.2107585516664684,0.0885705641877728,-0.2617036449902602,12.493150684931509,0.0,0.0809271349077684,4,1.6848071058870984,1.0676543931288798,0.2669135982822199,0.3833783769255174,0.3291379142567319,0.9203873285720544,0.0995843578385375,1.994460639282948,0.5280490142584284,0.0,0.3096339423338955,1,2.2202419946735894,0.0785452708060528,1847,20829,1817,958,22823,Neither,3,AB,0,0,0,0,0.0,1,low,0,hard,2,0.015306949019995,0.0234431173784287,0.0387500663984238
2,1.0,0.0,0.7142857142857143,1.932874504775836,0.1468517125897915,0.4392962133045464,0.1900546934924819,0.3231754960127641,0.6709315361585085,6.814814814814815,0.0,0.1945701357466063,3,0.0,1.0671254952241638,0.3557084984080546,-0.609312362740933,0.7848258424242349,0.8506787330316742,0.1911196193959753,1.9644885015096516,0.6077416995379193,0.0,-0.0094502951016836,0,1.7236067871326026,0.0742647058823529,43,0,33,5,221,MCTS,2,MCTS,1,0,0,1,0.8,0,high,2,medium,1,-0.3513684679731196,0.4495227584860527,0.0981542905129331
3,1.0,0.1107738998482549,0.7181818181818181,3.164787872262479,0.4670473565460716,0.3619194603470111,0.4321571471403679,0.0176722320291468,0.2501127311216791,10.71875,0.0,0.1731662430987643,4,1.1381182776118168,0.8352121277375208,0.2088030319343802,0.3149407273028516,0.3273851448335251,0.9078082551923584,0.1128378709605297,1.9999815851304503,0.7965129506614949,0.0,0.4702611542787244,1,1.2787254055941109,0.5875605521518686,1976,10264,1052,690,11411,Both,1,Tie,2,1,1,1,1.0,0,medium,1,easy,0,0.0,0.0,0.0
5,0.75,0.1577217962760131,1.0,4.330084158856224,0.68574684158385,0.0446659466369644,0.242509074073473,0.0923583597900001,-0.0196669403919749,7.026315789473684,7.020408163265306,0.3610188261351052,5,0.0,0.6699158411437756,0.1339831682287551,0.9068885815895212,0.3361815630707102,0.8572219585508623,0.1646902428260835,1.9996400606980729,0.5576113219878104,0.6636599147529912,0.8226498154334729,1,1.1405328603704634,0.3221429013738244,4564,1661,1805,247,12642,AB,0,AB,0,0,1,0,0.0,1,low,0,medium,1,0.1289047127930037,0.0,0.1289047127930037
2,0.0,0.0,0.3636363636363636,1.8615188198477888,0.4637325352593486,0.5859347907050748,0.4700006412715344,0.1162576799195123,0.5450985761992078,14.048543689320388,0.0,0.086734693877551,3,1.1001920286469322,1.1384811801522114,0.3794937267174038,0.100168587602972,0.474999093947069,0.9285714285714286,0.1197637571860611,1.9998852584333495,0.7812087265891999,0.0,0.7302133550298789,1,2.235377282400123,0.1284615384615384,136,0,112,5,1568,Neither,3,Tie,2,1,0,0,0.0,0,high,2,hard,2,0.0,0.6675909557462508,0.6675909557462508
1,0.0,0.0,0.9454545454545454,1.885527249449408,0.5462966069033264,0.0323111268164767,0.3832424590589434,0.1823291996088099,0.1971768555330777,12.871559633027523,0.0,0.0822991508817766,3,0.10335866311569389,1.1144727505505918,0.3714909168501972,0.2896291379639015,0.716169838923397,0.922273024167211,0.1027742167274637,1.9997536907767364,0.6739609732569471,0.0,0.1980980059200799,0,2.2293560040069127,0.0581561797433051,126,0,119,8,1531,Both,1,AB,0,0,1,1,0.6,1,low,0,easy,0,0.0557706300933855,0.0,0.0557706300933855
6,0.6,0.1748664605004217,0.4642857142857142,4.558113528026721,0.3142481671616048,0.0878395748377437,0.2363665263727943,0.0112783212033875,-0.4191426477453306,7.342105263157895,7.318661971830986,0.4854296048590732,5,3.58441253302077,0.4418864719732793,0.0883772943946558,0.1187955056592977,0.1771512620081391,0.863167951955231,0.1491983667229716,1.9743185429747956,0.4234645727735642,0.5271604691241432,0.0679682052626774,1,1.555273275973041,0.0484070020288801,7113,1854,2005,70,14653,Neither,3,MCTS,1,0,0,0,0.0,1,low,0,hard,2,-0.1767338057074751,0.4029274606634905,0.2261936549560154
2,0.0,0.0,0.9999999999999998,2.7268330278608417,0.6282201581512414,0.9366926396936016,0.3682440302977106,0.7364880605954213,0.0,2.75,2.642857142857143,0.0673400673400673,6,3.732156879122083,3.2731669721391583,0.5455278286898597,-0.6255714939246605,0.1608694837000986,0.6262626262626263,0.4341543491015573,1.8574282609926296,0.0,0.3656434159777054,0.4012379969173664,1,0.5499486004026842,0.52,20,31,111,40,297,Both,1,Tie,2,1,1,1,1.0,0,high,2,easy,0,0.0,0.0,0.0
4,0.6666666666666666,0.1310583580613254,0.2142857142857142,3.911458975173507,0.077546823252489,0.3659437198703347,0.3087977791625456,0.3607683958184803,0.7369142546877404,7.090909090909091,6.962359550561798,0.1372123022608459,5,3.4916977851071906,1.088541024826493,0.2177082049652986,-0.1055107746249095,0.190670385363344,0.856405730192138,0.1664788367933476,1.9999876852596905,0.5996747181164469,0.6688671199453976,0.0557721297887575,1,0.967910622910618,0.6861829094726711,2021,1967,2115,80,14729,MCTS,2,MCTS,1,0,0,1,1.0,0,medium,1,medium,1,-1.030305770944144,1.030305770944144,0.0
7,0.5,0.1922695738354806,-0.9999999999999998,9.977279923499918,0.3283885792312573,0.2298391275175413,0.0118743342486737,0.0237486684973474,0.0,2.4,2.64,0.2884945621064682,9,6.675949936533518,0.0,0.0,0.083168276849666,0.1568566593218184,0.6001717229536349,0.4372208982563106,1.9999701715904716,0.0,0.5197900426188528,0.2902331109088759,0,0.6119677528800782,0.3084114959114959,1008,29,1397,110,3494,MCTS,2,MCTS,1,0,0,1,0.6,0,medium,1,medium,1,-0.1379034765105248,0.2298391275175413,0.0919356510070165
1,0.0,0.0,0.8021978021978022,1.4668878040145736,0.5615141154344787,0.0474073582800981,0.3587689973983664,0.0237541792348442,-0.8333521637100219,13.59235668789809,0.0,0.0207522697795071,3,0.36745221202373757,1.5331121959854264,0.5110373986618088,0.8887014643014831,0.5212398623760162,0.926070038910506,0.0609990026930385,1.9999844518159136,0.7594342484968223,0.0,0.7098543573192367,0,2.508152854351895,0.0,48,0,171,13,2313,Neither,3,AB,0,0,0,0,0.2,1,low,0,hard,2,0.8871748736892102,0.0474073582800981,0.9345822319693085
5,0.75,0.1788693234476367,0.3999999999999999,5.037070731376253,0.2051156243034112,0.0367300410725161,0.0755063845504031,0.1135442782708558,0.7164523082309712,4.076923076923077,3.822857142857143,0.0933899332929047,7,0.5333798592664933,1.9629292686237472,0.2804184669462496,-0.0968559278192069,0.2345721902034645,0.7369834531750845,0.2522195652606971,1.9792047130578436,0.2988018512253877,0.4257788385402581,-0.1732522743243253,0,1.3412584443647275,0.0784394524843801,1078,187,3036,618,11543,MCTS,2,MCTS,1,0,0,1,0.6,1,low,0,medium,1,-0.0220380246435096,0.0367300410725161,0.0146920164290064
1,0.0,0.0,0.3999999999999999,2.1609640474436813,0.4052159344797612,0.2602484681397831,0.1138336072933481,0.0223645581108091,-1.1119332426779127,4.0625,0.0,0.2298850574712643,3,0.5837520965919156,0.8390359525563187,0.2796786508521062,-0.5799919734231519,0.2602247026595541,0.7586206896551724,0.1221554204287659,1.313303122771233,0.3492808296124924,0.0,-0.2621444232279897,1,1.3368340473249445,0.0285714285714285,20,0,21,3,87,Neither,3,MCTS,1,0,0,0,0.0,0,medium,1,hard,2,-0.1887309091383264,0.4489793772781095,0.2602484681397831
1,0.0,0.0,0.2,2.044672685730536,0.405575926698043,0.2274152803869594,0.1802781390387098,0.0662426325205139,-0.0351551512309262,5.972222222222222,0.0,0.0259826782145236,4,0.1241240684726152,1.9553273142694645,0.488831828567366,-0.5422800457847631,0.3004884134860567,0.8361092604930047,0.1123590740211781,1.976289452540452,0.2630703750905905,0.0,-0.2874753987766147,1,1.7464313954294848,0.0181818181818181,39,1242,246,199,1501,Neither,3,MCTS,1,0,0,0,0.0,0,medium,1,hard,2,-0.0932366212752588,0.3271444394938724,0.2339078182186135
3,0.5,0.0939287285525736,0.3230769230769231,3.38917480354044,0.4004526229670724,0.0649445425965147,0.2843692110598851,0.2812966652242558,-0.1847569625855662,12.225165562913908,0.0,0.1985756728416637,4,1.5526567342476925,0.6108251964595603,0.1527062991148901,0.4752455548520807,0.4411407590872454,0.918603635092625,0.0993462379499296,1.999787968024384,0.5964017558789262,0.0,0.7936869054298946,1,1.1644729479876246,0.7115967107502624,4545,20863,1863,1055,22888,Both,1,Tie,2,1,1,1,1.0,1,low,0,easy,0,0.0,0.0,0.0
3,1.0,0.1164274322169059,0.8333333333333333,3.0966729489775395,0.4591176496732516,0.0507335733684219,0.3251227420158873,0.1618286347344952,-0.6218360173775406,8.392857142857142,0.0,0.1572469228836975,4,1.605275473336856,0.9033270510224604,0.2258317627556151,0.8978873410241632,0.3796753065122527,0.8774177342376287,0.146567688522694,1.9997556394342333,0.672317637699554,0.0,0.8978873410241641,1,1.907739339870908,0.0754013482224601,626,3442,488,252,3981,AB,0,AB,0,0,1,0,0.0,1,low,0,medium,1,0.0507335733684219,0.0,0.0507335733684219
1,0.0,0.0,0.3274725274725275,1.1351524045863497,0.6933428078162938,0.3530062913684484,0.3812451838943124,0.1168829238859007,-0.0376974268823283,0.0,0.0,0.0925925925925925,2,0.9467211413367376,0.8648475954136505,0.4324237977068252,0.2168266891797254,0.7785068190444601,0.9305555555555556,0.0,1.9994388927629043,0.0,0.0,-0.6659928510702551,1,2.302585092994045,0.0,20,0,15,8,216,Neither,3,MCTS,1,0,0,0,0.0,0,medium,1,hard,2,-0.6354700509134484,1.4916783515838514,0.856208300670403
5,0.75,0.0906032742767436,0.7832167832167832,3.709247990918065,0.4051998290598002,0.147309288580376,0.2155254908963726,0.0291412746775722,-0.468825778614558,14.048951048951048,0.0,0.6541833253860544,4,2.4431394820505847,0.2907520090819346,0.0726880022704836,0.6334447235718961,0.3067860311464038,0.927080658768294,0.0940217359924487,1.988399967569788,0.4841057140663224,0.0,0.7019949083516741,1,1.6427335653620914,0.1712695073235955,17835,25088,1988,686,27263,MCTS,2,MCTS,1,0,0,1,1.0,0,medium,1,medium,1,-0.2525095463650394,0.2525095463650394,0.0
4,0.3333333333333333,0.1036585365853658,0.3999999999999999,4.1765734127490415,0.1661647609511515,0.1625942738618923,0.1309947912579389,0.0248028162319356,-0.634056770734174,4.214285714285714,3.679558011049724,0.0304044630404463,7,0.8092339947519611,2.8234265872509585,0.4033466553215655,-0.4931279474799181,0.2045348525776336,0.7311018131101813,0.2915263083612469,1.979829016489444,0.2840098697799909,0.3720082217912068,-0.518546499770198,0,1.3473110185666526,0.055777768702297,327,195,2892,578,10755,Neither,3,MCTS,1,0,0,0,0.4,0,medium,1,hard,2,-0.0887736922115211,0.202154244973166,0.1133805527616448
5,0.5,0.1353383458646616,0.9999999999999998,8.63662462054365,0.3266151936648229,0.3792723601952945,0.3723679170218246,0.3877609132132759,-0.1773365006774686,2.857142857142857,2.375,0.3940594059405941,7,1.6424969526640003,0.0,0.0,-0.230310183405147,0.2383400313163058,0.5881188118811881,0.4508139640353403,1.9981845648442929,0.0,0.6144677977752161,0.2389961879910242,1,0.924494426654162,0.2670936297596825,398,51,416,94,1010,Both,1,Tie,2,1,1,1,1.0,0,medium,1,easy,0,0.0,0.0,0.0
1,0.0,0.0,0.7678571428571429,1.721559714253104,0.4585122724176783,0.0181348565466186,0.3437239459224018,0.0059179778867408,-0.2743357237373148,14.05095541401274,0.0,0.0392976588628762,3,2.495976922745762,1.278440285746896,0.426146761915632,0.6163300403763982,0.187082443870344,0.9285117056856188,0.0969361306856218,1.9836748445678605,0.5746875253545991,0.0,0.6621269730899652,0,2.633866549704511,0.0105336105336105,94,0,171,3,2392,AB,0,AB,0,0,1,0,0.4,1,low,0,medium,1,0.0391622678833657,0.0,0.0391622678833657
2,1.0,0.0610687022900763,0.3809523809523809,2.340789271009485,0.0399498036620712,0.102731176631943,0.1387259684308925,0.075853028043417,-0.2081151190968628,8.360655737704919,0.0,0.0288376220053238,4,2.4228524391243678,1.659210728990515,0.4148026822476287,-0.5233671671678999,0.1684504835220777,0.8806566104702751,0.1242801860991552,1.9879449985120023,0.3580133435294015,0.0,-0.4139612323521595,0,2.052162603090985,0.0171428571428571,130,3923,538,186,4508,AB,0,AB,0,0,1,0,0.2,0,medium,1,medium,1,0.2746914512018016,0.0,0.2746914512018016
